Address
Fritschestr.  52
Fritschestr.  66
Fritschestr. 27/28
Fritschestr. 34
Fritschestr. 38
Fritschestr. 44
Fritschestr. 50
"Fritz-Reuter-Str. 9, II.,"
Fritz-von-Replowplatz 8
Frobenstr.  14
Frobenstr. 12
Frobenstr. 2
Frobenstr. 3
Frobenstr. 31
Frobenstr. 31
Frobenstr. 4
"Frobenstr. 5, b/Jacoby,"
Frobenstr. 6
Frommelstr. 1a
Frommelstr. 1a
Fronhoferstr. 4
Fruchtstr.  27
Fruchtstr. 83
Frühlingstr. 2
Fürstenstr. 18
Fürstenstr. 18
Fürstenstr. 3
Fürstenwalder Str.  14
Fürstenwalder Str.  478
Fürther Str. 11a
Fürther Str. 3
Gabriel-Max-Str.  18
Galvanistr. 11/13
Galvanistr. 15
Galvanistr. 3
Galvanistr. 8
Galvanistr. 8
Gartenstr.  26
Gartenstr. 19
Gartenstr. 2
Gartenstr. 96
Gärtnerstr. 25
Gäßnerweg 55
Gaudystr.  1
"gegenüber dem Lunapark, Grunewald "
Geibelstr. 6
Geisbergstr.  15
Geisbergstr.  18
Geisbergstr.  19
Geisbergstr.  21
Geisbergstr.  22
Geisbergstr.  25
Geisbergstr.  27
Geisbergstr.  34
Geisbergstr. 25/26
Geisbergstr. 27 b/Rother
Geisbergstr. 27
"Geisbergstr. 27, b/Rother"
Geisbergstr. 29
Geisbergstr. 33
Geisbergstr. 33
Geisenheimer Str. 33
Geisenheimer Str. 8
Geliciusstr. 2
Gellertstr. 9
Genslerstr. 8/10
Genthiner Str.  17
Genthiner Str. 17
Genthiner Str. 21
Genthiner Str. 29
Genthiner Str. 32
Genthiner Str. 38
Genthiner Str. 38
Genthiner Str. 39
Genthiner Str. 39
Genthiner Str. 58
Georgenkirchplatz 19
Georgenkirchstr.  37
Georgenkirchstr.  5
Georgenkirchstr.  5
Georgenkirchstr.  5
Georgenkirchstr.  64
Georgenkirchstr.  8
Georgenkirchstr. 10
Georgenkirchstr. 13
Georgenkirchstr. 31
Georgenkirchstr. 67
Georgenstr. 11
Gerdauerstr. 9
Gerhardstr. 9
Gerichtsstr.  12
Gerichtsstr. 27
Gerichtstr.  13
Gerichtstr. 23
Gerichtstr. 23
Gerichtstr. 23
"Gerichtstr. 27 
    
                                                                                          Elisabethstr. 36"
Germaniastr. 141/142
"Germaniastr. 141/42, 145/49"
Gertraudenstr. 1/7
Gertraudenstr. 1/7
Gertraudenstr. 17/18
Gertraudenstr. 20
Gertraudenstr. 20
Gertraudenstr. 23
Gertraudenstr. 23
Gertraudenstr. 24
Gertraudenstr. 24
Gertraudenstr. 4/7
Gertraudenstr. 8
Gertraudtenstr. 18/19
Gerviniusstr. 17
Gerviniusstr. 8
Gervinusstr. 11
Gervinusstr. 12a
Gervinusstr. 13
Gervinusstr. 17/19
Gervinusstr. 19a
Gervinusstr. 20
Gervinusstr. 20
Gervinusstr. 22
Gervinusstr. 5
Gesellschaftsstr. 19
Giesebrechtstr.  22
Giesebrechtstr. 12
Giesebrechtstr. 18
Giesebrechtstr. 18
Giesebrechtstr. 20
Gieseler Str. 16
Gieseler Str. 16
Gipsstr.  11
Gipsstr.  12
Gipsstr. 11 Berlin
Gipsstr. 11
Gipsstr. 8
Gitschiner Str. 106
Gitschiner Str. 107
Gitschiner Str. 61
Gitschiner Str. 91
Glasower Str. 44/47
Glasowstr. 68
Gleditschstr.  22
Gleditschstr.  23
Gleditschstr.  32
Gleditschstr.  47
Gleditschstr. 26
Gleditschstr. 28
Gleditschstr. 30
Gleditschstr. 41
Gleditschstr. 47
Gleditschstr. 60
Gleimstr.  19
Gleimstr. 11
Gleimstr. 15
Gleimstr. 19
Gleimstr. 20
Gleimstr. 53
Glienicker Str.  37
Glinicker Str.  18
Gneisenaustr.  105
Gneisenaustr. 2
Gneisenaustr. 41
Gneisenaustr. 44/45
Gneisenaustr. 44/45
Gneisenaustr. 49
Gneiststr.  3
Gneiststr. 12
Goebenstr.  1
Goebenstr. 24
Goebenstr. 31
Goebenstr. 38
Goebenstr. 9
Goethepark 16
Goethestr.  2
Goethestr.  37
Goethestr. 16/19
Goethestr. 17a
Goethestr. 30
Goethestr. 5
Goethestr. 60
Goethestr. 87
Göhrener Str. 3
Gollnowstr.  11
Gollnowstr.  13
Gollnowstr.  13
Gollnowstr.  13
Gollnowstr.  13
Gollnowstr.  17
Gollnowstr.  20
Gollnowstr.  25
Gollnowstr.  27
Gollnowstr.  27
Gollnowstr.  28
Gollnowstr.  28
Gollnowstr.  29
Gollnowstr.  35
Gollnowstr.  36
Gollnowstr.  36
Gollnowstr.  38
Gollnowstr.  4
Gollnowstr.  46
Gollnowstr.  46
Gollnowstr.  5
Gollnowstr.  9
Gollnowstr.  9
Gollnowstr. 13
Gollnowstr. 13
Gollnowstr. 13
Gollnowstr. 2
Gollnowstr. 43
Gollnowstr. 44
Gollnowstr. 44
Goltzstr. 18/21
Goltzstr. 18/21
"Goltzstr. 21, IV.,"
Goltzstr. 26
Goltzstr. 27
Goltzstr. 27
Goltzstr. 27
Goltzstr. 27
Goltzstr. 27
Goltzstr. 37
Gontardstr. 2
Gontardstr. 4
Gontardstr. 5
Gontardstr. 5
Gontardstr. k. A.
Gontermannstr. 32
Görlitzer Ufer 9
Gormannstr. 1
Gormannstr. 1/2
Goszlowskistr. 19
Gotenstr.  54
Gottlieb-Dunkel-Str. 43/44
Gottlieb-Dunkel-Str. 45
Gotzkowskistr.  1
Gotzkowskystr. 4
Gr. Frankfurter Str.  47
Gr. Frankfurter Str.  77
Gr. Hamburger Str.  34
Gr. Hamburger Str.  40
Graefestr. 71
Graefestr. 90
Graetzstr. 11
Graetzstr. 42/43
Graf-Roedern-Allee 1/2
Gräfestr.  8
Granitzstr. 
Graunstr. 28
Greifenhagener Str.  6
Greifenhagener Str. 37
Greifswalder Str.  162
Greifswalder Str.  190
Greifswalder Str.  219
Greifswalder Str.  228
Greifswalder Str.  31
Greifswalder Str.  38
Greifswalder Str.  88
Greifswalder Str. 13
Greifswalder Str. 140/141
Greifswalder Str. 140/141
Greifswalder Str. 140/141
Greifswalder Str. 140/141
Greifswalder Str. 160/162
Greifswalder Str. 190
Greifswalder Str. 204
Greifswalder Str. 212
Greifswalder Str. 224
Greifswalder Str. 26/27
Greifswalder Str. 30
Greifswalder Str. 33a
Greifswalder Str. 4
Greifswalder Str. 41/42
Greifswalder Str. 5
Greifswalder Str. 7
Greifswalder Str. 80
Greifswalder Str. 81
Greifswalder Str. 96
Greifswalder Str. 96/98
Grellstr.  40
Grellstr.  56
Grenadierstr.  2
Grenadierstr.  43
Grenadierstr.  5
Grenadierstr. 16
Grenadierstr. 16
Grenadierstr. 36
Grenadierstr. 44
Grenadierstr. 45
Griebenowstr. 1
Griebenowstr. 17
Grimmstr. 21 Berlin
Gröbenufer 1
Grolmannstr.  12
Grolmannstr.  32
Grolmannstr.  40
Grolmannstr.  40
Grolmannstr.  41
Grolmannstr.  53
Grolmannstr. 1
Grolmannstr. 1/2
Grolmannstr. 21
Grolmannstr. 28
Grolmannstr. 32/33
Grolmannstr. 43
Grolmannstr. 5
Grolmannstr. 5
Grolmannstr. 57
Groß-Berliner-Damm 
Großadmiral-von-Köster-Ufer 59
Großbeerenstr.  56
Großbeerenstr. 100
Großbeerenstr. 11
Großbeerenstr. 24
Großbeerenstr. 28
Großbeerenstr. 6
Großbeerenstr. 94
Große Frankfurter Str. 10
Große Frankfurter Str. 101
Große Frankfurter Str. 102
Große Frankfurter Str. 107
Große Frankfurter Str. 114
Große Frankfurter Str. 117
Große Frankfurter Str. 119
Große Frankfurter Str. 121
Große Frankfurter Str. 126
Große Frankfurter Str. 127
Große Frankfurter Str. 13
Große Frankfurter Str. 131
Große Frankfurter Str. 134
Große Frankfurter Str. 135
Große Frankfurter Str. 137
Große Frankfurter Str. 137
Große Frankfurter Str. 137
Große Frankfurter Str. 138
Große Frankfurter Str. 141
Große Frankfurter Str. 144
Große Frankfurter Str. 29
Große Frankfurter Str. 32
Große Frankfurter Str. 34
Große Frankfurter Str. 36
Große Frankfurter Str. 4
Große Frankfurter Str. 45/46
Große Frankfurter Str. 53
Große Frankfurter Str. 53
Große Frankfurter Str. 55
Große Frankfurter Str. 59
Große Frankfurter Str. 66
Große Frankfurter Str. 69
Große Frankfurter Str. 73
Große Frankfurter Str. 83
Große Frankfurter Str. 84
Große Frankfurter Str. 86
Große Frankfurter Str. 86
Große Frankfurter Str. 87
Große Frankfurter Str. 87
Große Frankfurter Str. 87
Große Frankfurter Str. 92
"Große Frankfurter Str. 95 
    
                                                                                          Friedenstr 95,"
Große Hamburger Str- 17
Große Hamburger Str. 1
Große Hamburger Str. 17
Große Hamburger Str. 20
Große Hamburger Str. 30
Große Leegestr. 10/12
Große Präsidenten Str. 3
Große Präsidentenstr. 3
Große Präsidentenstr. 8
Große Präsidentenstr. 8
Große Präsidentenstr. 9
Große Präsidentenstr. 9
Große Präsidentenstr. 9
Große Präsidentenstr. 9
Großgörschen Platz 120/123
Großgörschenstr. 1
Grünauer Str.  20
Grünauer Str.  31
Grünauer Str.  32
Grünauer Str.  62
Grünauer Str. 14
Grünbergerstr. 68
Grünbergstr. 71
Grunewaldstr.  13
Grunewaldstr.  38
Grunewaldstr.  45
Grunewaldstr.  51
Grunewaldstr.  58
Grunewaldstr.  59
Grunewaldstr.  61
Grunewaldstr.  71
Grunewaldstr.  78
Grunewaldstr.  88
Grunewaldstr. 14/15
Grunewaldstr. 24
Grunewaldstr. 27
Grunewaldstr. 27
Grunewaldstr. 36
Grunewaldstr. 40
Grunewaldstr. 42
Grunewaldstr. 43
Grunewaldstr. 44
Grunewaldstr. 45
Grunewaldstr. 46
Grunewaldstr. 50
Grunewaldstr. 53
Grunewaldstr. 54
Grunewaldstr. 56
Grunewaldstr. 56
Grunewaldstr. 56
Grunewaldstr. 58
Grunewaldstr. 65
Grunewaldstr. 6a
Grunewaldstr. 72
Grunewaldstr. 76
Grunewaldstr. 9
Grünstr.  2
Grünstr.  23
Grünstr. 
Grünstr. 1
Grünstr. 14/15
Grünstr. 16
Grünstr. 17/18
Grünstr. 17/20
Grünstr. 17/20
Grünstr. 19/20
Grünstr. 20
Grünstr. 21
Grünstr. 22
Grünstr. 25/26
Grünstr. 25/26
Grünstr. 25/26
Grünstr. 25/26
Grünstr. 27
Grünstr. 3/4
Grünstr. 4
Grünstr. 40
Grünstr. 5/6
Grünstr. 5/6
Grünstr. 5/6
Grünstr. 5/6
Grünstr. 52a
Grünthaler Str. 
Grünthaler Str. 
Grünthaler Str. 1
Grünthaler Str. 62
Gubener Str.  33
Gubener Str. 2
Gubener Str. 23
Gubener Str. 23
Gubener Str. 47
Gubitzstr.  47
Gudrunstr. Platz 11
Güntzelstr.  13
Güntzelstr.  23
Güntzelstr.  29
Güntzelstr.  45
Güntzelstr.  62
Güntzelstr. 13
Güntzelstr. 14
Güntzelstr. 15
Güntzelstr. 17/18
Güntzelstr. 25
Güntzelstr. 35
Güntzelstr. 36
Güntzelstr. 48
Güntzelstr. 49
Güntzelstr. 60
Güntzelstraße 4
Gürtelstr.  36
Gustav-Adolf-Str.  155
Gustav-Freitag-Str. 7
Gustav-Müller-Str. 48
Habelschwerdter Allee 7
Haberlandstr.  10
Haberlandstr. 10
Haberlandstr. 11
Haberlandstr. 2
Habsburger Str.  2
Habsburger Str. 11
Habsburger Str. 11
Hackescher Markt 2/3
Hackescher Markt 2/3
Hackescher Markt 2/3
Hackescher Markt 2/3
Hackescher Markt 2/3
Hagelberger Str. 1
Hagelberger Str. 14
Hagelberger Str. 53/54
Hagenstr.  56
Hagenstr. 56
Hainhölzer Str. 81
Halberstädter Str. 4/5
Hallesches Ufer 21 (46)
Hallesches Ufer 27
Hallesches Ufer 32
Hallesches Ufer 58
Händelstr. 21
Hankestr.  5
Hankestr. 2
Hankestr. 2
Hannoversche Str. 1
Hannoversche Str. 5
Hansa Ufer 7
Hansa Ufer 8
Hansa-Halle: Bogen  8
Hansa-Markthalle Bahnhof Bellevue 
Hardenbergstr. 1
Hardenbergstr. 1
Hardenbergstr. 12
Hardenbergstr. 12
Hardenbergstr. 12
Hardenbergstr. 13
Hardenbergstr. 18
Hardenbergstr. 20a/e
Hardenbergstr. 24
Hardenbergstr. 24
Hardenbergstr. 27
Hardenbergstr. 28
Hardenbergstr. 29a/e
Hardenbergstr. 3
Hardenbergstr. 3
Hardenbergstr. 39
Hardenbergstr. 4/5
Hardenbergstr. 43
Hardenbergstr. 43
Hardenbergstr. 43
Hardenbergstr. 9
Hartigstr. 113
Hartwigstr. 107
Harzburgstr. 3
Hasenheide 19
Hasenheide 22
Hasenheide 5/6
Hasenheide 59
Hasenheide 9
Hasenheide 9
Hasselwerderstr. 9
Hauptstr.  1
Hauptstr.  104
Hauptstr.  134
Hauptstr.  36
Hauptstr.  4
Hauptstr.  5
Hauptstr.  60
Hauptstr.  60
Hauptstr.  94
Hauptstr. 
Hauptstr. 1
Hauptstr. 10
Hauptstr. 104
Hauptstr. 104
Hauptstr. 11
Hauptstr. 113
Hauptstr. 145
Hauptstr. 145
Hauptstr. 147
Hauptstr. 150
Hauptstr. 151
Hauptstr. 151
Hauptstr. 154
Hauptstr. 156
Hauptstr. 159
Hauptstr. 161
Hauptstr. 162
Hauptstr. 17
Hauptstr. 17
Hauptstr. 22
Hauptstr. 25
Hauptstr. 26
Hauptstr. 3
Hauptstr. 3
Hauptstr. 32
Hauptstr. 33
Hauptstr. 36
Hauptstr. 49
Hauptstr. 5
Hauptstr. 5
Hauptstr. 5
Hauptstr. 76
Hauptstr. 78
Hauptstr. 8
Hauptstr. 8
Hauptstr. 9
Hausvogteiplatz 1
Hausvogteiplatz 1
Hausvogteiplatz 1
Hausvogteiplatz 1
Hausvogteiplatz 10
Hausvogteiplatz 11
Hausvogteiplatz 11
Hausvogteiplatz 11
Hausvogteiplatz 11
Hausvogteiplatz 11
Hausvogteiplatz 11
Hausvogteiplatz 11
Hausvogteiplatz 11
Hausvogteiplatz 11a
Hausvogteiplatz 11a
Hausvogteiplatz 11a
Hausvogteiplatz 11a
Hausvogteiplatz 11a
Hausvogteiplatz 11a
Hausvogteiplatz 12
Hausvogteiplatz 12
Hausvogteiplatz 12
Hausvogteiplatz 12
Hausvogteiplatz 12
Hausvogteiplatz 12
Hausvogteiplatz 13
Hausvogteiplatz 13
Hausvogteiplatz 13
Hausvogteiplatz 13
Hausvogteiplatz 13
Hausvogteiplatz 2
Hausvogteiplatz 2
Hausvogteiplatz 2
Hausvogteiplatz 2
Hausvogteiplatz 2
Hausvogteiplatz 2
Hausvogteiplatz 2
Hausvogteiplatz 2
Hausvogteiplatz 2
Hausvogteiplatz 2
Hausvogteiplatz 3/4
Hausvogteiplatz 3/4
Hausvogteiplatz 3/4
Hausvogteiplatz 3/4
Hausvogteiplatz 3/4
Hausvogteiplatz 3/4
Hausvogteiplatz 3/4
Hausvogteiplatz 3/4
Hausvogteiplatz 5
Hausvogteiplatz 5
Hausvogteiplatz 5
Hausvogteiplatz 6/7
Hausvogteiplatz 6/7
Hausvogteiplatz 6/7
Hausvogteiplatz 6/7
Hausvogteiplatz 6/7
Hausvogteiplatz 6/7
Hausvogteiplatz 6/7
Hausvogteiplatz 6/7
Hausvogteiplatz 6/7
Hausvogteiplatz 6/7
Hausvogteiplatz 8
Hausvogteiplatz 8
Hausvogteiplatz 8
Hausvogteiplatz 8/9
Hausvogteiplatz 8/9
Hausvogteiplatz 8/9
Hausvogteiplatz 8/9
Hausvogteiplatz 8/9
Hausvogteiplatz 9
Hausvogteiplatz 9
Hausvogteiplatz 9
Hausvogteiplatz 9
Havelstr. 1
Havermannstr. 16
Hedemannstr. 12
Hedemannstr. 25
Hedemannstr. 9
Heidekrug  55
Heidenfeldstr. 20
Heidereutergasse 4
Heidestr. 11/13
Heidestr. 14
Heidestr. 14
Heidestr. 14
Heidestr. 14/15
Heidestr. 15/16
Heidestr. 40
Heilbronner Str.  16
Heilbronner Str.  25
Heilbronner Str.  26
Heilbronner Str.  28
Heilbronner Str.  30
Heilbronner Str.  31
Heilbronner Str. 13
Heilbronner Str. 13
Heilbronner Str. 15
Heilbronner Str. 19
Heilbronner Str. 26
Heilbronner Str. 30
Heilbronner Str. 30
Heilbronner Str. 5
Heilbronner Str. 6
Heilbronner Str. 6
Heilbronner Str. 9
Heiligegeiststr. 11
Heiligegeiststr. 11
Heiligegeiststr. 12
Heiligegeiststr. 12
Heiligegeiststr. 12
Heiligegeiststr. 13/14
Heiligegeiststr. 13/14
Heiligegeiststr. 13/14
Heiligegeiststr. 15
Heiligegeiststr. 17
Heiligegeiststr. 17/18
Heiligegeiststr. 19
Heiligegeiststr. 19
Heiligegeiststr. 19
Heiligegeiststr. 20
Heiligegeiststr. 21
Heiligegeiststr. 21
Heiligegeiststr. 22
Heiligegeiststr. 23
Heiligegeiststr. 23
Heiligegeiststr. 3/4
Heiligegeiststr. 35
Heiligegeiststr. 35
Heiligegeiststr. 37
Heiligegeiststr. 39
Heiligegeiststr. 40
Heiligegeiststr. 43/44
Heiligegeiststr. 43/44
Heiligegeiststr. 45
Heiligegeiststr. 46
Heiligegeiststr. 47
Heiligegeiststr. 49
Heiligegeiststr. 49
Heiligegeiststr. 5/6
Heiligegeiststr. 5/6
Heiligegeiststr. 51
Heiligegeiststr. 52
Heiligegeiststr. 6
Heiligegeiststr. 6/9
Heiligegeiststr. 8
Heiligegeiststr. 8/9
Heiligendammer Str. 18
Heiliggeistgasse  6
Heiliggeiststr.  39
Heinrich Roller Str. 21
Heinrich Roller-Str. 14
Heinrich Roller-Str. 16/17
Heinrich-Roller-Str.  1
Hektorstr.  2
Hektorstr. 12
Hektorstr. 15
Hektorstr. 2
Hektorstr. 2
Hektorstr. 3
Hektorstr. 4
Hektorstr. 7
Hektorstr. 7
Helgoländer Ufer 2
Helgoländer Ufer 5
Helmholtzstr.  39
Helmstedter Str.  32
Helmstedter Str.  9
Helmstedter Str. 17
Helmstedter Str. 17
Helmstedter Str. 19
Helmstedter Str. 21
Helmstedter Str. 23
Helmstedter Str. 24
Helmstedter Str. 27
Helmstedter Str. 28
Helmstedter Str. 6
Helmstedterstr.  23
Helmstedterstr. (Zimmer in Privatwohnung (1)) 1
Helmstedterstr. 24
Helmstedterstr. 5
"Hennigsdorfer Str. 29 
    
                                                                                          Oudenarderstr. 14/15"
Herbertstr.  1
Hermannplatz 
Hermannplatz 6
Hermannplatz 9
Hermannstr.  211
Hermannstr. 146
Hermannstr. 159a
Hermannstr. 161
Hermannstr. 161
Hermannstr. 211
Hermannstr. 212/216
Hermannstr. 49
Hermannstr. 49
Hermannstr. 49
Hermannstr. 51
Hermannstr. 52
Hermannstr. 64
Hermannstr. 71
Hermmanplatz 8
Herrmannstr. 256/257
Hertelstr. 3
Hertelstr. 4
Herzbergstr. 122/124
Herzbergstr. 140
Herzbergstr. 28
Herzbergstr. 28
Herzbergstr. 30/32
Herzbergstr. 46/48
Herzbergstr. 68/70
Herzbergstr. 68/70
Herzbergstr. 82/86
Hessenallee 12
Hewaldstr. 2
Hewaldstr. 2
Hewaldstr. 4
Heynstr.  21
Hildegardstr. 2
Hindenburgdamm 137 (lt. 30)
Hindersinstr. 11
Hindersinstr. 3
Hindersinstr. 3
Hinter dem Gießhaus 3
Hinter dem Gießhaus 3
Hinter dem Gießhaus 3
Hinter der katholischen Kirche 1
Hinter der katholischen Kirche 1
Hirtenstr.  13
Hirtenstr.  21
Hirtenstr. 12
Hobrechtstr. 66
Hochmeisterstr. 16a
Höchste Str.  22
Höchste Str.  25
Höchste Str.  31
Höchste Str. 39
Höchste Str. 39
Höchstestraße  25
Hochstr. 2/4
Hochstr. 20
Hochwildpfad 1
Hoffmann-von-Fallersleben-Str. 3
Hoffmanndamm 31
Hohenbirker Weg  6
Hohenlohestr. 11
Hohenstaufenstr.  14
Hohenstaufenstr.  26
Hohenstaufenstr.  40
Hohenstaufenstr.  55
Hohenstaufenstr. 13
Hohenstaufenstr. 36
Hohenstaufenstr. 36
Hohenstaufenstr. 36
Hohenstaufenstr. 45
Hohenstaufenstr. 46
Hohenstaufenstr. 50
Hohenstaufenstr. 50
Hohenstaufenstr. 50
Hohenstaufenstr. 56
Hohenstaufenstr. 56
Hohenstaufenstr. 8
Hohenstauffenstr.  31
Hohenstauffenstr. 13
Hohenstauffenstr. 38
Hohenzollerndamm  11
Hohenzollerndamm  17
Hohenzollerndamm  18
Hohenzollerndamm  211
Hohenzollerndamm  94
Hohenzollerndamm  96
Hohenzollerndamm 115/116
Hohenzollerndamm 123
Hohenzollerndamm 156
Hohenzollerndamm 158a
Hohenzollerndamm 172
Hohenzollerndamm 174/177
Hohenzollerndamm 194/195
Hohenzollerndamm 194/195
Hohenzollerndamm 194/95
Hohenzollerndamm 206
Hohenzollerndamm 207
Hohenzollerndamm 208
Hohenzollerndamm 211
Hohenzollerndamm 22
Hohenzollerndamm 26
Hohenzollerndamm 27a
Hohenzollerndamm 46/47
Hohenzollerndamm 46/47
Hohenzollerndamm 47a
Hohenzollerndamm 83
Hohenzollerndamm 84
Hohenzollernkorso  12
Hohenzollernkorso 2
Hohenzollernkorso 67
Hohenzollernkorso 68
Hohenzollernkorso 7
Hohenzollernstr. 17
Hohenzollernstr. 8
Hoher Steinweg   6
Hoher Steinweg   6
Hoher Steinweg 11
Hoher Steinweg 11
Hoher Steinweg 13
Hoher Steinweg 15
Hoher Steinweg 15
Hoher Steinweg 15
Hoher Steinweg 15
Hoher Steinweg 1a
Hoher Steinweg 2
Hoher Steinweg 2
Hoher Steinweg 9/10
Hoher Steinweg 9/10
Hölderlinstr. 12
Hollmannstr. 10
Hollmannstr. 16
Hollmannstr. 16
Hollmannstr. 32
Hollmannstr. 32
Hollmanstr. 18
Holsteiner Ufer  2
Holsteiner Ufer  5
Holsteiner Ufer 11
Holsteiner Ufer 19
Holsteiner Ufer 20
Holsteiner Ufer 21
Holsteiner Ufer 21
Holsteiner Ufer 6
Holsteiner Ufer. 18
Holsteinische Str.  19
Holsteinische Str.  33
Holsteinische Str.  48
Holsteinische Str.  56
Holsteinische Str. 13
Holsteinische Str. 24
Holsteinische Str. 55
Holtzdamm am Tegeler Weg 
Holtzendorffstr.  1
Holtzendorffstr. 16
Holtzendorffstr. 24
Holtzendorfstr. 19
Holzmannstr. 22
Holzmarktstr.  11
Holzmarktstr.  14
Holzmarktstr.  21
Holzmarktstr.  21
Holzmarktstr.  34
Holzmarktstr.  68
Holzmarktstr.  8
Holzmarktstr. 11
Holzmarktstr. 15/18
Holzmarktstr. 19
Holzmarktstr. 2
Holzmarktstr. 2
Holzmarktstr. 3
Holzmarktstr. 48a
Holzmarktstr. 5
Holzmarktstr. 5
Holzmarktstr. 53
Holzmarktstr. 53
Holzmarktstr. 65
Holzmarktstr. 67
Holzmarktstr. 68
Holzmarktstr. 69/70
Homburger Str. 26
Homuthstr. 7
Hönower Str. 7
Hönower Wiesenweg 19/20
Hornstr. 7
Horstweg 39
Horstweg 41
Hufelandstr.  1
Hufelandstr.  11
Hufelandstr. 10
Hufelandstr. 10
Hufelandstr. 11
Hufelandstr. 17
Hufelandstr. 18
Hufelandstr. 20
Hufelandstr. 31
Hufelandstr. 4
Hufelandstr. 41
Hufelandstr. 44
Hufelandstr. 45
Hufelandstr. 46
Humboldtstr.  67
Hundekehlenstr. 10
Huttenstr.  5
Huttenstr. 27
Huttenstr. 68
Ifflandstr. 5
Ilmenaustr. 2a
im 1. Stock des Prinzeß-Cafés 
im Hause des Warenhauses Wertheim 
Immanuelkirchstr.  14
Immanuelkirchstr.  35
Immanuelkirchstr. 21
Immanuelkirchstr. 3/4
In den Zelten 12
In den Zelten 17
Innsbrucker Platz 1
Innsbrucker Platz 1
Innsbrucker Platz 2
Innsbrucker Str.  11
Innsbrucker Str.  14
Innsbrucker Str.  18
Innsbrucker Str.  28
Innsbrucker Str.  34
Innsbrucker Str.  40
Innsbrucker Str.  40
Innsbrucker Str.  42
Innsbrucker Str.  6
Innsbrucker Str.  7
Innsbrucker Str. 1
Innsbrucker Str. 16
Innsbrucker Str. 19
Innsbrucker Str. 2
Innsbrucker Str. 24
Innsbrucker Str. 24
Innsbrucker Str. 28
Innsbrucker Str. 29
Innsbrucker Str. 33
Innsbrucker Str. 34
Innsbrucker Str. 34
Innsbrucker Str. 35
Innsbrucker Str. 4
Innsbrucker Str. 4
Innsbrucker Str. 40
Innsbrucker Str. 42
Innsbrucker Str. 42
Innsbrucker Str. 44
Innsbrucker Str. 44
Innsbrucker Str. 7
Innsbrucker Str. 8
Innsbrucker Str. 8
Innsbrucker Str. 8
Innsbrucker Str. 9
Innsbruckerstr. 33
Innstr. 24
Inselstr.  10
Inselstr. 12
Inselstr. 1a
Inselstr. 7
Inselstr. 9
Invalidenstr.  128
Invalidenstr.  140
Invalidenstr.  18
Invalidenstr.  5
Invalidenstr. 1
Invalidenstr. 125
Invalidenstr. 135
Invalidenstr. 141
Invalidenstr. 141
Invalidenstr. 15
Invalidenstr. 162/162
Invalidenstr. 50/51
Invalidenstr. 50/51
Invalidenstr. 6
Irmhildstraße 
Jablonskistr.  30
Jablonskistr.  31
Jablonskistr.  5
Jägerstr.  63
Jägerstr. 11
Jägerstr. 11
Jägerstr. 12
Jägerstr. 12
Jägerstr. 12
Jägerstr. 15
Jägerstr. 18
Jägerstr. 19
Jägerstr. 20
Jägerstr. 20
Jägerstr. 20
Jägerstr. 20
Jägerstr. 24
Jägerstr. 24
Jägerstr. 24
Jägerstr. 25
Jägerstr. 26
Jägerstr. 26
Jägerstr. 28
Jägerstr. 29/31
Jägerstr. 3/4
Jägerstr. 32
Jägerstr. 32
Jägerstr. 32
Jägerstr. 47/48
Jägerstr. 49/50
"Jägerstr. 49/50 
    
                                                                                          Kurstr. 36/51"
Jägerstr. 54
Jägerstr. 55
Jägerstr. 55
Jägerstr. 59/60
Jägerstr. 61
Jägerstr. 62a
Jägerstr. 66
Jägerstr. 69
Jägerstr. 69
Jägerstr. 79
Jägerstr. 9
Jägerstr. 9
Jägerstr. 9
Jagowstr.  35
Jagowstr.  4
Jagowstr.  44
Jagowstr.  7
Jagowstr.  8
Jagowstr. 10
Jagowstr. 10/11
Jagowstr. 13
Jagowstr. 21a
Jagowstr. 36
Jagowstr. 4
Jagowstr. 44
Jagowstr. 44
Jagowstr. 7
Jahnstr. 14
Jahnstr. 2
Jahnstr. 6
Jänischallee 6
Jasmunder Str. 21
Jenaer Str.  1
Jenaer Str. 19
Jenaer Str. 21
Jenaer Str. 21
Jenaer Str. 22
Jenaer Str. 3
Jenaerstr. 11
Jerusalem Str. 28
Jerusalemer Str.  30
Jerusalemer Str.  44
Jerusalemer Str. 11
Jerusalemer Str. 11/12
Jerusalemer Str. 11/12
Jerusalemer Str. 11/12
Jerusalemer Str. 13
Jerusalemer Str. 13
Jerusalemer Str. 14
Jerusalemer Str. 14
Jerusalemer Str. 15
Jerusalemer Str. 15
Jerusalemer Str. 16
Jerusalemer Str. 16
Jerusalemer Str. 16
Jerusalemer Str. 16
Jerusalemer Str. 16
Jerusalemer Str. 16
Jerusalemer Str. 16
Jerusalemer Str. 16
Jerusalemer Str. 16
Jerusalemer Str. 17 III
Jerusalemer Str. 17
Jerusalemer Str. 17
Jerusalemer Str. 17
Jerusalemer Str. 17
Jerusalemer Str. 17
Jerusalemer Str. 17
Jerusalemer Str. 17
Jerusalemer Str. 17
Jerusalemer Str. 17
Jerusalemer Str. 18
Jerusalemer Str. 18
Jerusalemer Str. 18
Jerusalemer Str. 19
Jerusalemer Str. 19/20
Jerusalemer Str. 19/20
Jerusalemer Str. 19/20
Jerusalemer Str. 19/20
Jerusalemer Str. 21
Jerusalemer Str. 21
Jerusalemer Str. 22
